sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.01,1.0,0.02,bitcoin,1.875603992257581,1.9526643891588291,0.06905056894433108,3.881578826780262,0.5048715677590788,1.6494033135959412,1149
0.01,1.0,0.02,ethereum,1.6273635820954937,1.8397271106191786,0.14702553660613862,1.7495287226270744,0.5371681415929204,1.4743702370469882,1149
0.01,1.0,0.02,binancecoin,1.6298370013592192,2.2781229212527645,0.10337108596134521,2.8774071726332235,0.5123893805309735,1.4961829338513095,1149
0.01,1.0,0.02,solana,2.675309993236282,11.668978786532778,0.10303558382301978,7.2328175797848235,0.5238938053097345,1.8031479896024507,1149
0.01,1.0,0.03,portfolio,3.3150064964469794,3.5720254794308834,0.035822672831034,11.044615303779551,0.5539823008849557,2.040607447059463,1149
0.01,1.0,0.03,bitcoin,1.8855863762152032,1.975812624173305,0.06838555650650158,3.9511101275324734,0.5066430469441984,1.6546578887934031,1149
0.01,1.0,0.03,ethereum,1.649378536482216,1.8848960939217667,0.14641403824107888,1.7866067486242294,0.536283185840708,1.4823943521409535,1149
0.01,1.0,0.03,binancecoin,1.6604098262886688,2.35513911734275,0.10207834237684765,2.978747404445846,0.5141592920353982,1.508404112727984,1149
0.01,1.0,0.03,solana,2.691864411256734,11.897404272575084,0.10303558382301994,7.299332024817219,0.5221238938053098,1.8095983105326068,1149
0.01,1.0,0.05,portfolio,3.345273751688056,3.6430191140419765,0.03550242358161445,11.277317045211658,0.5601769911504425,2.0556588191243144,1149
0.01,1.0,0.05,bitcoin,1.8954533638191804,2.000587229324152,0.06838555650650129,3.984915236278848,0.5075287865367581,1.6603048748000495,1149
0.01,1.0,0.05,ethereum,1.667076041170018,1.918569705325635,0.14545313879921348,1.8205131462003228,0.5371681415929204,1.4890837661656602,1149
0.01,1.0,0.05,binancecoin,1.6834555210957036,2.4146262909846103,0.10075833640036434,3.06775466982273,0.5132743362831859,1.5170297442893976,1149
0.01,1.0,0.05,solana,2.7155085325040518,12.212500437485359,0.10303558382302017,7.389590683637556,0.5230088495575221,1.8195709324588338,1149
0.01,1.0,0.08,portfolio,3.3649211308770766,3.682137842481983,0.03537413412923478,11.391127859506117,0.5584070796460177,2.06468872580366,1149
0.01,1.0,0.08,bitcoin,1.9102809839501136,2.0228272688889297,0.06838555650650126,4.015076814532748,0.5066430469441984,1.6668571249673076,1149
0.01,1.0,0.08,ethereum,1.6674953446363594,1.9224895349999631,0.14546326848778468,1.8229462430631245,0.536283185840708,1.4893788588405705,1149
0.01,1.0,0.08,binancecoin,1.7056335229333124,2.4686638037479587,0.09879113014128281,3.17455335454687,0.5150442477876106,1.5250872611609758,1149
0.01,1.0,0.08,solana,2.722879421922102,12.332333288191164,0.10303558382302007,7.423475714908846,0.5230088495575221,1.8232594077203867,1149
0.01,1.0,0.12,portfolio,3.368439056615422,3.697915244850458,0.03550242358161426,11.379132164062884,0.5601769911504425,2.0675830269748627,1149
