sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.02,1.0,0.01,solana,-1,-1,-2.6229449713039457,-0.14936172966589312,0.1506261113292664,-0.23141539560023208,0.28421052631578947,0.2070864023223694,1149
0.02,1.0,0.02,portfolio,2410,2095,-1.6119881528855646,-0.14879027741077466,0.15100572412348218,-0.2298921855680799,0.3677685950413223,0.5762448195132032,1149
0.02,1.0,0.02,bitcoin,-1,-1,-0.9601450269232906,-0.154522837969998,0.154522837969998,-0.2339108257177891,0.42738589211618255,0.7125431465853542,1149
0.02,1.0,0.02,ethereum,-1,-1,-1.033546533368033,-0.149103698610478,0.15220250087486545,-0.22859676459381068,0.4177215189873418,0.7130504820785062,1149
0.02,1.0,0.02,binancecoin,-1,-1,-0.9928501885762844,-0.14757407227697172,0.15057979864094634,-0.22853475766944997,0.3502824858757062,0.6597876862345428,1149
0.02,1.0,0.02,solana,-1,-1,-1.5127655397927289,-0.14858331739978703,0.15133663484932072,-0.22904941099175496,0.3493975903614458,0.5642062842312691,1149
0.02,1.0,0.03,portfolio,2436,1777,-0.5081460959062787,-0.07600489282949008,0.12862746316669002,-0.13362299781554468,0.4415929203539823,0.8972630271761289,1149
0.02,1.0,0.03,bitcoin,-1,-1,0.23607265823987894,0.07600461708202588,0.12926983630695266,0.1252888857935988,0.4481842338352524,1.0504438536929086,1149
0.02,1.0,0.03,ethereum,-1,-1,-0.48879065855257947,-0.0915891924603055,0.15239690386341176,-0.13679610628438882,0.3951048951048951,0.8622372711970602,1149
0.02,1.0,0.03,binancecoin,-1,-1,-0.7177081032668751,-0.14508905985663434,0.15541575386372444,-0.2174557628548447,0.3684210526315789,0.7802916642000746,1149
0.02,1.0,0.03,solana,-1,-1,-0.9694831160298429,-0.14234597329064458,0.15063305852629572,-0.21985190853818268,0.32751091703056767,0.7297356016918509,1149
0.02,1.0,0.05,portfolio,2151,1289,1.403671798061416,0.42382331890636293,0.06530180448230792,1.2339340082839412,0.46371681415929206,1.3046498892655252,1149
0.02,1.0,0.05,bitcoin,-1,-1,1.30072187973378,0.7647577125432741,0.07330684375169379,1.8097850868547554,0.46147032772364927,1.3479974890038735,1149
0.02,1.0,0.05,ethereum,-1,-1,0.9846868645662669,0.5186378216775047,0.13045762451241327,0.7356040299076163,0.4557522123893805,1.2144828626262585,1149
0.02,1.0,0.05,binancecoin,-1,-1,0.8293476119873573,0.4895633781155282,0.1401154558092395,0.6518088698824426,0.44601769911504424,1.1775156935057185,1149
0.02,1.0,0.05,solana,-1,-1,-0.06310117016523017,-0.02116139629951841,0.15269949856639486,-0.030648213897823656,0.30959752321981426,0.9813732800696414,1149
0.02,1.0,0.08,portfolio,1884,920,2.3883739501421895,1.2577091227956951,0.049064886481207756,3.985489561995873,0.47345132743362833,1.5794420951592236,1149
0.02,1.0,0.08,bitcoin,-1,-1,1.7795433915263157,1.4568615382071552,0.08636194706142662,2.5233328302570515,0.45704162976085033,1.5550696067480194,1149
0.02,1.0,0.08,ethereum,-1,-1,1.2794545379589672,0.8574215302265114,0.13028878499647994,1.1163989824912814,0.46106194690265484,1.3081647191499972,1149
0.02,1.0,0.08,binancecoin,-1,-1,1.3019731328296706,1.051241282830401,0.0947980263937659,1.8002795116486454,0.45132743362831856,1.3185684052533102,1149
