sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.02,1.0,0.0,ethereum,-1,-1,1.7422138060844825,3.487586743906303,0.1464965693706282,1.7969219890977954,0.48125,1.5290290562667361,1619
0.02,1.0,0.0,binancecoin,-1,-1,1.402599613364336,2.789188469800609,0.15093241943058916,1.5266112767470228,0.4739960500329164,1.4385227390973807,1619
0.02,1.0,0.0,solana,-1,-1,2.322930916009682,15.046069759049502,0.10146787447248312,5.325267716030635,0.4325,1.702031138478678,1619
0.02,1.0,0.01,portfolio,3380,3017,-2.5109625635675985,-0.15105263257880286,0.15206784709263377,-0.16549919975503383,0.3076923076923077,0.16482139522971223,1619
0.02,1.0,0.01,bitcoin,-1,-1,-1.3686312270738286,-0.15275749748164513,0.15275749748164513,-0.16674847747673965,0.4788732394366197,0.4100683638534891,1619
0.02,1.0,0.01,ethereum,-1,-1,-1.6905833135854647,-0.14918186163799174,0.15060628273162524,-0.16488721428002315,0.3793103448275862,0.2963336562158119,1619
0.02,1.0,0.01,binancecoin,-1,-1,-1.8482496260382086,-0.15423144471348227,0.15560235878427248,-0.1653970022962893,0.3937007874015748,0.29502483599015183,1619
0.02,1.0,0.01,solana,-1,-1,-2.201227661226628,-0.14936172966589312,0.1506261113292664,-0.1650785616995328,0.28421052631578947,0.2070864023223694,1619
0.02,1.0,0.02,portfolio,3391,2994,-1.3561374961568897,-0.14879027741077466,0.15100572412348218,-0.16398851982068566,0.3677685950413223,0.5762448195132032,1619
0.02,1.0,0.02,bitcoin,-1,-1,-0.8085328002604731,-0.154522837969998,0.154522837969998,-0.16689065679463758,0.42738589211618255,0.7125431465853542,1619
0.02,1.0,0.02,ethereum,-1,-1,-0.8702704624113509,-0.149103698610478,0.15220250087486545,-0.1630663523409091,0.4177215189873418,0.7130504820785062,1619
0.02,1.0,0.02,binancecoin,-1,-1,-0.836042883303563,-0.14757407227697172,0.15057979864094634,-0.16301289325817125,0.3502824858757062,0.6597876862345428,1619
0.02,1.0,0.02,solana,-1,-1,-1.272890102370918,-0.14858331739978703,0.15133663484932072,-0.16338609339661517,0.3493975903614458,0.5642062842312691,1619
0.02,1.0,0.03,portfolio,3395,2560,-0.171400443947369,-0.03497884693455411,0.12862746316669002,-0.04296662505773364,0.4575,0.9628507126103495,1619
0.02,1.0,0.03,bitcoin,-1,-1,0.5067960930886333,0.2748239893028679,0.12926983630695266,0.29795611221229024,0.46216385240775487,1.1144806499359152,1619
0.02,1.0,0.03,ethereum,-1,-1,-0.4117698864052368,-0.0915891924603055,0.15239690386341176,-0.09738027633255142,0.3951048951048951,0.8622372711970602,1619
0.02,1.0,0.03,binancecoin,-1,-1,-0.6045196405854987,-0.14508905985663434,0.15541575386372444,-0.15509606091904587,0.3684210526315789,0.7802916642000746,1619
0.02,1.0,0.03,solana,-1,-1,-0.8163878817334137,-0.14234597329064458,0.15063305852629572,-0.15678922939687243,0.32751091703056767,0.7297356016918509,1619
0.02,1.0,0.05,portfolio,2984,1862,1.5166454322276395,0.6544190343461262,0.06530180448230792,1.2482804207546987,0.474375,1.332315299428948,1619
0.02,1.0,0.05,bitcoin,-1,-1,1.4770172278185147,1.3970278622169223,0.07330684375169379,1.988465456542599,0.4727954971857411,1.4114480936609415,1619
0.02,1.0,0.05,ethereum,-1,-1,0.9443074411453504,0.7569949182851348,0.13339243371989626,0.687362739413278,0.449375,1.203574815458352,1619
0.02,1.0,0.05,binancecoin,-1,-1,0.7995281762693512,0.6957237203110713,0.15637911423481224,0.5478618227865735,0.45646437994722955,1.1799532749996942,1619
0.02,1.0,0.05,solana,-1,-1,-0.053165256147130135,-0.02116139629951841,0.15269949856639486,-0.02176576132233578,0.30959752321981426,0.9813732800696414,1619
0.02,1.0,0.08,portfolio,2609,1418,2.391696061736434,1.8588861010649658,0.049064886481207756,3.620248633592887,0.483125,1.5934644462648584,1619
0.02,1.0,0.08,bitcoin,-1,-1,1.9268773277671205,2.7065211792919475,0.08636194706142662,2.619184707494431,0.46716697936210133,1.6326733175140067,1619
0.02,1.0,0.08,ethereum,-1,-1,1.3291380778329807,1.5117192526548289,0.13133094396126818,1.173628876535717,0.4575,1.3250607648943002,1619
0.02,1.0,0.08,binancecoin,-1,-1,1.2637235144914574,1.6060664823922726,0.15544821218226812,1.034280634211417,0.4614370468029005,1.325273906043316,1619
0.02,1.0,0.08,solana,-1,-1,1.2282566518586315,1.4641068551596792,0.15145218194782234,0.9950393940636871,0.3696013289036545,1.3075961501105953,1619
0.02,1.0,0.12,portfolio,2243,1159,2.6853583707786672,3.0846817873171464,0.032582554309855315,7.515703834089961,0.48875,1.7458001913695296,1619
0.02,1.0,0.12,bitcoin,-1,-1,1.8480683951932924,3.022283226666323,0.08553962467655117,2.827946889185887,0.46966854283927456,1.6725217618004646,1619
0.02,1.0,0.12,ethereum,-1,-1,1.5724660753054924,2.2551344606151225,0.12385680449816787,1.6281836834279642,0.465,1.4171284588391329,1619
